Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
100,0.08893729746341705,-1,0.27120643854141235,0.0001
200,0.06659772992134094,-1,0.22159826755523682,0.0001
300,0.11406545341014862,-1,0.28199148178100586,0.0001
400,0.1168508529663086,-1,0.35354340076446533,0.0001
500,0.08757472038269043,-1,0.2525264024734497,0.0001
600,0.09683607518672943,-1,0.22829294204711914,0.0001
700,0.11588572710752487,-1,0.24248802661895752,0.0001
800,0.10130168497562408,-1,0.20482659339904785,0.0001
900,0.14545772969722748,-1,0.26879334449768066,0.0001
1000,0.09907115995883942,-1,0.22214633226394653,0.0001
1100,0.10997340083122253,-1,0.18518930673599243,0.0001
1200,0.07884649932384491,-1,0.2339962124824524,0.0001
1300,0.06525571644306183,-1,0.18881875276565552,0.0001
1400,0.09468873590230942,-1,0.13720566034317017,0.0001
1500,0.09251497685909271,-1,0.23515921831130981,0.0001
1600,0.06873252987861633,-1,0.20173263549804688,0.0001
1700,0.07383319735527039,-1,0.23522835969924927,0.0001
1800,0.07553479820489883,-1,0.2267211675643921,0.0001
1900,0.07948491722345352,-1,0.22784006595611572,0.0001
2000,0.0747775137424469,-1,0.19501978158950806,0.0001
2100,0.06027540564537048,-1,0.16159558296203613,0.0001
2200,0.0774734690785408,-1,0.224764883518219,0.0001
2300,0.05544062703847885,-1,0.18783605098724365,0.0001
2400,0.07842069864273071,-1,0.22285616397857666,0.0001
2500,0.09290578216314316,-1,0.20762526988983154,0.0001
2600,0.06482332944869995,-1,0.16475993394851685,0.0001
2700,0.08541983366012573,-1,0.21673208475112915,0.0001
2800,0.09390199184417725,-1,0.176521897315979,0.0001
2900,0.0736672505736351,-1,0.17021405696868896,0.0001
3000,0.06893353909254074,-1,0.2373563051223755,0.0001
3100,0.09157383441925049,-1,0.195820152759552,0.0001
3200,0.06455390900373459,-1,0.17696654796600342,0.0001
3300,0.13082873821258545,-1,0.219901442527771,0.0001
3400,0.0573909729719162,-1,0.17612344026565552,0.0001
3500,0.09923388063907623,-1,0.18328315019607544,0.0001
3600,0.07651862502098083,-1,0.1871119737625122,0.0001
3700,0.08258002996444702,-1,0.23881912231445312,0.0001
3800,0.08677594363689423,-1,0.2122887372970581,0.0001
3900,0.06716994196176529,-1,0.2162405252456665,0.0001
4000,0.06486570835113525,-1,0.1894708275794983,0.0001
4100,0.08774014562368393,-1,0.18761348724365234,0.0001
4200,0.07185011357069016,-1,0.18916016817092896,0.0001
4300,0.0872809886932373,-1,0.21555233001708984,0.0001
4400,0.08404537290334702,-1,0.2509751319885254,0.0001
4500,0.08888910710811615,-1,0.18959462642669678,0.0001
4600,0.09623032063245773,-1,0.23642027378082275,0.0001
4700,0.07745939493179321,-1,0.20486575365066528,0.0001
4800,0.06639637798070908,-1,0.2025521993637085,0.0001
4900,0.06223301216959953,-1,0.2160559892654419,0.0001
5000,0.07989497482776642,-1,0.25845015048980713,0.0001
5100,0.08184155821800232,-1,0.23985826969146729,0.0001
5200,0.08135278522968292,-1,0.24488341808319092,0.0001
5300,0.06658978015184402,-1,0.1729896068572998,0.0001
5400,0.08278454840183258,-1,0.25591498613357544,0.0001
5500,0.07891462743282318,-1,0.18309080600738525,0.0001
5600,0.05880769342184067,-1,0.20340025424957275,0.0001
5700,0.05555462837219238,-1,0.18786871433258057,0.0001
5800,0.07133584469556808,-1,0.18455934524536133,0.0001
5900,0.058529920876026154,-1,0.21314537525177002,0.0001
6000,0.06384049355983734,-1,0.1404464840888977,0.0001
6100,0.06198582053184509,-1,0.18773841857910156,0.0001
6200,0.07166901230812073,-1,0.20088988542556763,0.0001
6300,0.052581679075956345,-1,0.1805911660194397,0.0001
6400,0.054074209183454514,-1,0.14084464311599731,0.0001
6500,0.08628951758146286,-1,0.24142825603485107,0.0001
6600,0.07852092385292053,-1,0.19408845901489258,0.0001
6700,0.05941004306077957,-1,0.23569613695144653,0.0001
6800,0.06712710112333298,-1,0.1663835048675537,0.0001
6900,0.07199789583683014,-1,0.2032974362373352,0.0001
7000,0.060903605073690414,-1,0.18695098161697388,0.0001
7100,0.07424741238355637,-1,0.19712162017822266,0.0001
7200,0.05703755468130112,-1,0.18367207050323486,0.0001
7300,0.06114871799945831,-1,0.1593957543373108,0.0001
7400,0.08541562408208847,-1,0.2418447732925415,0.0001
7500,0.0596112422645092,-1,0.20721447467803955,0.0001
7600,0.08195304870605469,-1,0.164933979511261,0.0001
7700,0.09278875589370728,-1,0.19443279504776,0.0001
7800,0.058728545904159546,-1,0.16007548570632935,0.0001
7900,0.11192989349365234,-1,0.20833474397659302,0.0001
8000,0.07619217038154602,-1,0.2257888913154602,0.0001
8100,0.05573255941271782,-1,0.12589579820632935,0.0001
8200,0.07304015010595322,-1,0.21642851829528809,0.0001
8300,0.05626848340034485,-1,0.1932571530342102,0.0001
8400,0.03996771574020386,-1,0.13700848817825317,0.0001
8500,0.06032035872340202,-1,0.1532159447669983,0.0001
8600,0.07575514912605286,-1,0.1543329358100891,0.0001
8700,0.10961504280567169,-1,0.16616225242614746,0.0001
8800,0.0722140371799469,-1,0.1958622932434082,0.0001
8900,0.07124428451061249,-1,0.2208295464515686,0.0001
9000,0.10172578692436218,-1,0.17200803756713867,0.0001
9100,0.07440083473920822,-1,0.21597731113433838,0.0001
9200,0.09026312828063965,-1,0.26730918884277344,0.0001
9300,0.10113754868507385,-1,0.23097026348114014,0.0001
9400,0.0533602312207222,-1,0.18747031688690186,0.0001
9500,0.09259505569934845,-1,0.2106022834777832,0.0001
9600,0.08609574288129807,-1,0.23829394578933716,0.0001
9700,0.06136481463909149,-1,0.3172770142555237,0.0001
9800,0.08162948489189148,-1,0.2154267430305481,0.0001
9900,0.07554976642131805,-1,0.22418314218521118,0.0001
10000,0.06916928291320801,-1,0.15615832805633545,0.0001
10100,0.06270883977413177,-1,0.2045801281929016,0.0001
10200,0.05450110882520676,-1,0.16063648462295532,0.0001
10300,0.05977049469947815,-1,0.2118622064590454,0.0001
10400,0.07516812533140182,-1,0.1802459955215454,0.0001
10500,0.07089629024267197,-1,0.38105130195617676,0.0001
10600,0.08384125679731369,-1,0.1685662865638733,0.0001
10700,0.09434162080287933,-1,0.1289445161819458,0.0001
10800,0.08958068490028381,-1,0.19573098421096802,0.0001
10900,0.09613384306430817,-1,0.17614752054214478,0.0001
11000,0.09047035872936249,-1,0.16508489847183228,0.0001
11100,0.058681607246398926,-1,0.17994189262390137,0.0001
11200,0.06571556627750397,-1,0.12048345804214478,0.0001
11300,0.06114998459815979,-1,0.17829233407974243,0.0001
11400,0.06395260244607925,-1,0.19422900676727295,0.0001
11500,0.0602600984275341,-1,0.16332417726516724,0.0001
11600,0.06396695226430893,-1,0.2606804370880127,0.0001
11700,0.07362867891788483,-1,0.28600502014160156,0.0001
11800,0.07069861888885498,-1,0.1967640519142151,0.0001
11900,0.0848192423582077,-1,0.23687684535980225,0.0001
12000,0.06291303038597107,-1,0.15661555528640747,0.0001
12100,0.07395445555448532,-1,0.22328007221221924,0.0001
12200,0.07228618860244751,-1,0.2754247188568115,0.0001
12300,0.05674154683947563,-1,0.17697912454605103,0.0001
12400,0.1108318492770195,-1,0.143715500831604,0.0001
12500,0.06015072390437126,-1,0.2175748348236084,0.0001
12600,0.07232204079627991,-1,0.3305293321609497,0.0001
12700,0.07424458116292953,-1,0.15356570482254028,0.0001
12800,0.05465438961982727,-1,0.25161993503570557,0.0001
12900,0.06372098624706268,-1,0.2285696268081665,0.0001
13000,0.058086197823286057,-1,0.21204692125320435,0.0001
13100,0.08606910705566406,-1,0.17920124530792236,0.0001
13200,0.05100937932729721,-1,0.19824934005737305,0.0001
13300,0.11321286857128143,-1,0.1977558135986328,0.0001
13400,0.04866211861371994,-1,0.13218623399734497,0.0001
13500,0.05562499165534973,-1,0.17003798484802246,0.0001
13600,0.07944175601005554,-1,0.23850184679031372,0.0001
13700,0.06782320141792297,-1,0.19929248094558716,0.0001
13800,0.07448824495077133,-1,0.2669239044189453,0.0001
13900,0.05669420212507248,-1,0.15723353624343872,0.0001
14000,0.06586217135190964,-1,0.20598459243774414,0.0001
14100,0.06424692273139954,-1,0.16489392518997192,0.0001
14200,0.04957490414381027,-1,0.17617279291152954,0.0001
14300,0.07102705538272858,-1,0.18001890182495117,0.0001
14400,0.048503976315259933,-1,0.15513849258422852,0.0001
14500,0.07008114457130432,-1,0.17555904388427734,0.0001
14600,0.07161911576986313,-1,0.1574387550354004,0.0001
14700,0.09023760259151459,-1,0.31957149505615234,0.0001
14800,0.06692561507225037,-1,0.21761280298233032,0.0001
14900,0.06703592836856842,-1,0.21449530124664307,0.0001
15000,0.07049190998077393,-1,0.18701112270355225,0.0001
15100,0.08082776516675949,-1,0.18473994731903076,0.0001
15200,0.0759558230638504,-1,0.20602476596832275,0.0001
15300,0.05918694660067558,-1,0.1643463373184204,0.0001
15400,0.07066544890403748,-1,0.2028990387916565,0.0001
15500,0.07031672447919846,-1,0.19691908359527588,0.0001
15600,0.07712548971176147,-1,0.1488359570503235,0.0001
15700,0.07035553455352783,-1,0.158069908618927,0.0001
15800,0.092440664768219,-1,0.20359116792678833,0.0001
15900,0.08485788106918335,-1,0.1683293581008911,0.0001
16000,0.06492511928081512,-1,0.1691182255744934,0.0001
16100,0.09434491395950317,-1,0.22802317142486572,0.0001
16200,0.06294623017311096,-1,0.16056978702545166,0.0001
16300,0.05574735626578331,-1,0.1842975616455078,0.0001
16400,0.045668017119169235,-1,0.18181514739990234,0.0001
16500,0.05409235879778862,-1,0.19373798370361328,0.0001
16600,0.06941424310207367,-1,0.2072361707687378,0.0001
16700,0.07352422177791595,-1,0.17925167083740234,0.0001
16800,0.07394706457853317,-1,0.08378487825393677,0.0001
16900,0.07421118021011353,-1,0.24400216341018677,0.0001
17000,0.08979038894176483,-1,0.17751896381378174,0.0001
17100,0.09763174504041672,-1,0.225929856300354,0.0001
17200,0.08438005298376083,-1,0.2471153736114502,0.0001
17300,0.071583591401577,-1,0.15290451049804688,0.0001
17400,0.08885830640792847,-1,0.16574978828430176,0.0001
17500,0.062314435839653015,-1,0.15234792232513428,0.0001
17600,0.06167629361152649,-1,0.19578278064727783,0.0001
17700,0.09266568720340729,-1,0.23199546337127686,0.0001
17800,0.07536768168210983,-1,0.18751311302185059,0.0001
17900,0.057617269456386566,-1,0.1478024125099182,0.0001
18000,0.0505220890045166,-1,0.20252549648284912,0.0001
18100,0.06220593303442001,-1,0.21872484683990479,0.0001
18200,0.07448188960552216,-1,0.19838464260101318,0.0001
18300,0.058309800922870636,-1,0.13259506225585938,0.0001
18400,0.065706267952919,-1,0.19773536920547485,0.0001
18500,0.11141207069158554,-1,0.2593574523925781,0.0001
18600,0.05141042172908783,-1,0.2268005609512329,0.0001
18700,0.09148552268743515,-1,0.24677783250808716,0.0001
18800,0.0789027288556099,-1,0.227514386177063,0.0001
18900,0.0692131519317627,-1,0.2798759937286377,0.0001
19000,0.06350328028202057,-1,0.13080769777297974,0.0001
19100,0.100896917283535,-1,0.24679243564605713,0.0001
19200,0.05798657238483429,-1,0.20871931314468384,0.0001
19300,0.05450797080993652,-1,0.17463594675064087,0.0001
19400,0.05718275532126427,-1,0.2036682367324829,0.0001
19500,0.07644231617450714,-1,0.1469154953956604,0.0001
19600,0.05410609766840935,-1,0.15365183353424072,0.0001
19700,0.05833502858877182,-1,0.26368576288223267,0.0001
19800,0.07032445073127747,-1,0.2116478681564331,0.0001
19900,0.07682287693023682,-1,0.17447757720947266,0.0001
20000,0.06986470520496368,-1,0.15423321723937988,0.0001
20100,0.08302580565214157,-1,0.2254161834716797,0.0001
20200,0.10384686291217804,-1,0.18097078800201416,0.0001
20300,0.07173491269350052,-1,0.20643353462219238,0.0001
20400,0.06289254128932953,-1,0.18327122926712036,0.0001
20500,0.0854133814573288,-1,0.15078186988830566,0.0001
20600,0.06703449785709381,-1,0.19084882736206055,0.0001
20700,0.06863851845264435,-1,0.174560546875,0.0001
20800,0.06996895372867584,-1,0.17641997337341309,0.0001
20900,0.10999374091625214,-1,0.20393860340118408,0.0001
21000,0.06663323938846588,-1,0.13838636875152588,0.0001
21100,0.06720028817653656,-1,0.20007860660552979,0.0001
21200,0.05206815525889397,-1,0.18667912483215332,0.0001
21300,0.06814231723546982,-1,0.12636959552764893,0.0001
21400,0.06642670929431915,-1,0.2583051919937134,0.0001
21500,0.06306964159011841,-1,0.1823059320449829,0.0001
21600,0.0628967136144638,-1,0.1768789291381836,0.0001
21700,0.06816566735506058,-1,0.17761385440826416,0.0001
21800,0.0488491952419281,-1,0.17827272415161133,0.0001
21900,0.06087551638484001,-1,0.22595608234405518,0.0001
22000,0.050115764141082764,-1,0.13758397102355957,0.0001
22100,0.0604364275932312,-1,0.14383172988891602,0.0001
22200,0.04712497442960739,-1,0.17416411638259888,0.0001
22300,0.06395667046308517,-1,0.2291710376739502,0.0001
22400,0.05462688207626343,-1,0.1840077042579651,0.0001
22500,0.0849313959479332,-1,0.21016550064086914,0.0001
22600,0.05086810514330864,-1,0.16403138637542725,0.0001
22700,0.06648026406764984,-1,0.25109803676605225,0.0001
22800,0.04852547496557236,-1,0.24637389183044434,0.0001
22900,0.06273414939641953,-1,0.1803075075149536,0.0001
23000,0.060214996337890625,-1,0.1465955376625061,0.0001
23100,0.06796005368232727,-1,0.20998013019561768,0.0001
23200,0.06217990443110466,-1,0.2296898365020752,0.0001
23300,0.053957484662532806,-1,0.17215394973754883,0.0001
23400,0.05995380878448486,-1,0.19919586181640625,0.0001
23500,0.07517905533313751,-1,0.24694490432739258,0.0001
23600,0.05445538088679314,-1,0.20769917964935303,0.0001
23700,0.06753343343734741,-1,0.20289480686187744,0.0001
23800,0.06132273003458977,-1,0.2047443389892578,0.0001
23900,0.0658215656876564,-1,0.19458043575286865,0.0001
24000,0.05935869738459587,-1,0.15738898515701294,0.0001
24100,0.048739444464445114,-1,0.1606597900390625,0.0001
24200,0.07113061845302582,-1,0.19139444828033447,0.0001
24300,0.05219540745019913,-1,0.1509912610054016,0.0001
24400,0.092511847615242,-1,0.13695508241653442,0.0001
24500,0.05979457497596741,-1,0.15751135349273682,0.0001
24600,0.06622205674648285,-1,0.2305232286453247,0.0001
24700,0.08231445401906967,-1,0.18804943561553955,0.0001
24800,0.06284182518720627,-1,0.18483269214630127,0.0001
24900,0.06578276306390762,-1,0.11119568347930908,0.0001
25000,0.059793971478939056,-1,0.13496732711791992,0.0001
25100,0.06880170106887817,-1,0.16799211502075195,0.0001
25200,0.03139881789684296,-1,0.21897506713867188,0.0001
25300,0.08437293022871017,-1,0.2179749608039856,0.0001
25400,0.07428057491779327,-1,0.2536991238594055,0.0001
25500,0.08637766540050507,-1,0.1486228108406067,0.0001
