Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
100,0.1480579823255539,-1,0.39634835720062256,0.0001
200,0.08290648460388184,-1,0.3098357319831848,0.0001
300,0.11740320175886154,-1,0.29088693857192993,0.0001
400,0.10470595210790634,-1,0.2852082848548889,0.0001
500,0.09800629317760468,-1,0.3321657180786133,0.0001
600,0.11307677626609802,-1,0.2643829584121704,0.0001
700,0.09203943610191345,-1,0.3125905990600586,0.0001
800,0.0953826755285263,-1,0.24191415309906006,0.0001
900,0.1071041077375412,-1,0.21722888946533203,0.0001
1000,0.09813737124204636,-1,0.3147392272949219,0.0001
1100,0.0969809889793396,-1,0.282895565032959,0.0001
1200,0.07556606084108353,-1,0.19029664993286133,0.0001
1300,0.08816991746425629,-1,0.22919970750808716,0.0001
1400,0.14443187415599823,-1,0.3068103790283203,0.0001
1500,0.06532657146453857,-1,0.2485119104385376,0.0001
1600,0.08569138497114182,-1,0.21670770645141602,0.0001
1700,0.10871845483779907,-1,0.2541998624801636,0.0001
1800,0.07045172154903412,-1,0.2662084698677063,0.0001
1900,0.06856593489646912,-1,0.145757794380188,0.0001
2000,0.08383413404226303,-1,0.24302107095718384,0.0001
2100,0.07932784408330917,-1,0.402823269367218,0.0001
2200,0.09123113006353378,-1,0.27300959825515747,0.0001
2300,0.12198492139577866,-1,0.25871801376342773,0.0001
2400,0.10439813137054443,-1,0.247156023979187,0.0001
2500,0.10735921561717987,-1,0.2530703544616699,0.0001
2600,0.08554711192846298,-1,0.12581491470336914,0.0001
2700,0.0848006010055542,-1,0.2983797788619995,0.0001
2800,0.07133864611387253,-1,0.20146781206130981,0.0001
2900,0.07664400339126587,-1,0.21113824844360352,0.0001
3000,0.06533882021903992,-1,0.19810724258422852,0.0001
3100,0.07853089272975922,-1,0.19448000192642212,0.0001
3200,0.09553387016057968,-1,0.3045044541358948,0.0001
3300,0.08710914850234985,-1,0.2213040590286255,0.0001
3400,0.085335373878479,-1,0.17951560020446777,0.0001
