PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
18.44983357275881,0.6263158534967572,0,0
21.993311372126627,0.6720896626828928,0,0
19.51803370718499,0.806319757347667,0,0
23.523676246993716,0.7744165408939185,0,0
21.5968703836679,0.728865040185069,0,0
17.576098772853243,0.6904022943465727,0,0
26.531103600931285,0.8136313566375067,0,0
20.535285782681683,0.4070391116092645,0,0
26.44085917677591,0.7984499056374026,0,0
24.23369106179649,0.5411774671894509,0,0
20.179130399711035,0.8107787711101029,0,0
23.93203628874319,0.9282484285163055,0,0
21.695762994352407,0.5710146980742881,0,0
26.761857578039123,0.7912462786639901,0,0
22.230288683764226,0.9272277303862211,0,0
24.23826383051017,0.6519154986156992,0,0
18.367229955310865,0.7198073294850328,0,0
25.440778997266797,0.7622677664555844,0,0
20.925504453200325,0.6691128971836827,0,0
14.755704350310788,0.5391940126342668,0,0
25.55697994993086,0.8566600397819307,0,0
25.864062997665755,0.7197379155651418,0,0
17.640645855743664,0.6288062383954424,0,0
20.556189144201692,0.4369483372687699,0,0
25.41600302741411,0.5698391117915637,0,0
26.209520779100473,0.7073884660069281,0,0
24.119548576784453,0.5346580420744308,0,0
20.683624106966725,0.858947258605101,0,0
25.599790902164724,0.7632648482351758,0,0
22.83181628876326,0.5458857188379094,0,0
20.920924561773244,0.4111953016547667,0,0
29.288721469086457,0.8888504659201,0,0
24.829849848374508,0.7014434148748396,0,0
17.989858628114924,0.7285369059455776,0,0
25.21290883651138,0.6547999667589316,0,0
27.716399870940506,0.8458118294557933,0,0
24.573429293447894,0.7725372083868635,0,0
28.31646075779469,0.8181459833118906,0,0
17.439145834591628,0.7825781492236855,0,0
21.331645370227523,0.5663619494409032,0,0
17.490388011631367,0.3217177303180507,0,0
25.21468482623547,0.9065378371554283,0,0
19.33064191548756,0.6644059577546456,0,0
23.707493257575905,0.5773032763018633,0,0
24.816863415503143,0.7673730870612824,0,0
19.294512580120443,0.7258545470234844,0,0
18.10174906176251,0.8970527282610692,0,0
22.688992647301646,0.6269148095885635,0,0
20.16268929563327,0.6601235635751911,0,0
18.37170351368369,0.7101047034064285,0,0
