PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
19.92061188215468,0.7453692231423562,0,0
22.444363682359775,0.6928120279826637,0,0
19.232742900102053,0.7149184133505048,0,0
23.86590731898373,0.7264486682918991,0,0
23.145567386869796,0.7387739948910816,0,0
16.740739666156426,0.6658666419076603,0,0
28.87445517380428,0.831695900020781,0,0
21.90160146326729,0.466240280282666,0,0
27.04061878033845,0.8209060794973331,0,0
23.309302211761505,0.5558000087770212,0,0
20.70655420720618,0.8118118417366599,0,0
23.896628585958183,0.9187042521775793,0,0
22.218143011387102,0.6536508969563992,0,0
27.37645206224322,0.8041300808241848,0,0
22.54491315264599,0.9253724229714896,0,0
24.253107289523577,0.6967717478811385,0,0
17.20038996715229,0.6547130066284509,0,0
25.20429442771738,0.7742300619720899,0,0
21.322727256846473,0.6774000018287033,0,0
14.338927817022519,0.5530269656333323,0,0
23.500066691668536,0.8429189031975781,0,0
26.761314256357128,0.7524596669475244,0,0
16.900688206275753,0.640528085658056,0,0
21.27558769987466,0.46042071440298615,0,0
25.842317711823775,0.6801605475008267,0,0
26.551592947600394,0.7410449019119102,0,0
24.701624606985963,0.5574585062133188,0,0
21.292651746256528,0.8511280356589044,0,0
26.283189388947417,0.7854183305071766,0,0
20.788622705574134,0.559334140228741,0,0
22.30662872341609,0.45405984656962856,0,0
30.953222327075153,0.8887082080627868,0,0
25.225301150953182,0.7175554292774606,0,0
17.025410753288615,0.6948159498462672,0,0
23.876847655207687,0.6693269123278521,0,0
27.669841179202727,0.8224173785583845,0,0
24.207878555659185,0.7828298389739711,0,0
30.01270574243165,0.8389851135762703,0,0
18.155690169010867,0.7749668183652542,0,0
22.312139868633174,0.5819415900494675,0,0
17.266523364589805,0.3327923250071066,0,0
22.28619257506272,0.8829704396387553,0,0
19.111729651209394,0.6772452815367682,0,0
21.118629270926835,0.5796454734062881,0,0
25.262383608384997,0.7676404932513702,0,0
17.304312653618258,0.6601876541245718,0,0
17.609872552437395,0.8926605693008985,0,0
22.89457616087596,0.6363020157926321,0,0
19.24524208421341,0.6450612155999482,0,0
17.835350843932694,0.6767525845291394,0,0
