PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
18.44819412699056,0.6223902551172759,0,0
19.82392223110043,0.6526930132290861,0,0
14.995175869742548,0.7626687847222725,0,0
21.639946727295666,0.7526576289344774,0,0
17.978886914878405,0.7000643666037251,0,0
23.288423120340322,0.7889312092667436,0,0
22.01778702313578,0.7745878925322681,0,0
14.45612986324151,0.24241000241131197,0,0
21.04783158997546,0.6747819413943756,0,0
21.820302994585717,0.4953803878306069,0,0
17.082929434494446,0.7694899724607581,0,0
26.14788319209454,0.9287242383721269,0,0
20.52195258588555,0.6393591831376016,0,0
22.365753574767837,0.7510476141962602,0,0
22.07435647969714,0.9314248985384146,0,0
18.243688820910545,0.4938488262362822,0,0
18.394109200083918,0.6987963695582534,0,0
19.63920379280798,0.7060691486956937,0,0
17.111854049438637,0.6307693705421289,0,0
11.801329119012154,0.41990364024355004,0,0
22.634915427707977,0.8468667265522872,0,0
23.22861847519411,0.6477839651450923,0,0
18.941069113936123,0.6273124487659951,0,0
16.52982501701895,0.3382097619581239,0,0
19.137864110363132,0.43035564579108604,0,0
23.357200758702767,0.6859097233102082,0,0
22.094543739325054,0.5053642518952111,0,0
16.94632644035503,0.8111907332697771,0,0
23.017020836563972,0.713132831831886,0,0
19.713240650688686,0.48256881651578504,0,0
15.785248180008463,0.2852796016515019,0,0
22.356361420153846,0.8569197363754406,0,0
22.704550141851954,0.6872238578174704,0,0
20.868166641005708,0.7547303066611927,0,0
19.03217860271819,0.6205460716144695,0,0
21.98917676813665,0.7569753251064885,0,0
20.727753472129745,0.6708852409990035,0,0
23.84805918276004,0.7240630066335682,0,0
21.14669546643638,0.8434930750819145,0,0
19.770770550237184,0.5568272450910329,0,0
17.409987229222825,0.3224138816861655,0,0
17.419296334365754,0.8195872798065805,0,0
19.35510087238587,0.6551512043241904,0,0
21.451356232449324,0.553262388218606,0,0
22.09716505790506,0.7171101158986248,0,0
18.06871485816032,0.7341132078647951,0,0
13.550658719240891,0.7773779161811477,0,0
20.35701314626636,0.6073431636230003,0,0
16.976507545500212,0.6461401867841291,0,0
17.887957160354986,0.6875543173344324,0,0
