PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
14.759428779299945,0.14476580519444884,0,0
9.642790928627477,0.10662452775005575,0,0
7.056158698505659,0.0693309943652534,0,0
14.321714775937194,0.19270277061267674,0,0
9.62689454579552,0.06928085757736877,0,0
17.306385321519354,0.21840848954988132,0,0
10.39856175474114,0.08264644893468391,0,0
14.592524677071168,0.0969480584741657,0,0
12.554298756561082,0.1407906825274935,0,0
10.79246759637786,0.07008940253096779,0,0
7.761087306291269,0.08629282241523471,0,0
13.362823664443233,0.08822424258041923,0,0
14.611074522591029,0.13015026048173114,0,0
12.302916080092157,0.0992346773925377,0,0
12.408497352432866,0.0936872241064603,0,0
13.478187866180596,0.12104760417899274,0,0
16.724703202984458,0.14026157841991907,0,0
11.450864150418143,0.060973145509687764,0,0
9.450367286249877,0.055452876512902295,0,0
13.899283491944914,0.1819823800219512,0,0
12.148257844019227,0.09390844489400646,0,0
12.420558989149269,0.1667148410206225,0,0
11.136605482022304,0.049998267553189875,0,0
14.72512532659488,0.09591958071115825,0,0
12.315503576288956,0.17288768061606732,0,0
13.50859124611235,0.1811240379798558,0,0
12.270579010307895,0.05751174514869475,0,0
7.98983872328527,0.08611344646318504,0,0
17.24919852000028,0.17560028935207664,0,0
14.845478238444505,0.06403783384083449,0,0
15.079198131774174,0.0609956624070098,0,0
10.428120509064833,0.07229197106612295,0,0
13.233599163269055,0.14587181456839668,0,0
17.630722098693393,0.13632481153139825,0,0
8.764951895582678,0.04404180873785469,0,0
14.937950784962354,0.15087118271964015,0,0
11.462772218837179,0.12634007122039703,0,0
17.160833112661805,0.22266215695268124,0,0
17.383258894095817,0.10813390512389214,0,0
9.375769062248766,0.04150959456413483,0,0
10.501653703827067,0.0268899045942478,0,0
8.689240623781718,0.057875199018903534,0,0
11.699142645043663,0.07789450176305522,0,0
12.523233703956254,0.07140002853375378,0,0
13.718609679753078,0.18950189777937387,0,0
16.157156007966893,0.10929788856609661,0,0
7.389823788368336,0.046134267343859205,0,0
11.03778547490261,0.07992774706898668,0,0
13.825748912263293,0.09613034488719556,0,0
14.36651992337833,0.1270018226415923,0,0
