PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
18.15324489164231,0.6400904992436898,0,0
21.463065021948307,0.6995752909803348,0,0
19.126987271794558,0.7384339292057539,0,0
25.34641679570833,0.799877240046538,0,0
23.604645447827473,0.7605572460136686,0,0
17.012880771214363,0.6451881651304184,0,0
26.0267811493599,0.8392186831891197,0,0
22.286560940061158,0.5177530259082269,0,0
28.602778363448195,0.8241620772504654,0,0
21.78700662870698,0.5773736533233319,0,0
19.687862809055993,0.8170149353918285,0,0
20.918758276894245,0.8932674770941512,0,0
22.22653378693324,0.7259982289141068,0,0
26.48623871481815,0.811587744816941,0,0
21.928375396960334,0.9281142673291193,0,0
25.30227925895373,0.7497558822391323,0,0
18.035687925000374,0.7198204565603495,0,0
26.37750704920787,0.8005884249049374,0,0
22.28075776030442,0.6994012193552986,0,0
13.872273803076332,0.46957447300889993,0,0
22.49529111066176,0.8522827274069642,0,0
26.744348697681154,0.7615674839044578,0,0
17.277908572444286,0.6614063009657559,0,0
22.265914082740498,0.4876485448074181,0,0
26.40300422756074,0.7652355296245507,0,0
26.851725450634483,0.7796189646659651,0,0
22.836237442659396,0.5793454345080248,0,0
20.308968546947956,0.8567272733708421,0,0
26.67482519312661,0.803202664777101,0,0
23.98421942678074,0.60497243489944,0,0
22.7711861017557,0.4891122038275479,0,0
24.795151198905103,0.8833002654192089,0,0
25.07847338786538,0.7254467419019436,0,0
17.155086725727756,0.6911138759526435,0,0
26.35610473903235,0.6976444169168355,0,0
29.775437972217617,0.8685210035547026,0,0
26.178135924198006,0.8241797564932045,0,0
30.13489124111111,0.8205135552136239,0,0
18.32274954058378,0.818613361887565,0,0
22.415733827041944,0.5959276073878239,0,0
17.186603166154754,0.34678608889779805,0,0
23.224816615506313,0.9152563384847853,0,0
20.147583607302458,0.6936539795867916,0,0
24.293268240605972,0.6220883367292563,0,0
27.691424577697777,0.8475769555101685,0,0
17.684605024831203,0.6898119607952662,0,0
17.890765537337415,0.9088291345661236,0,0
23.545477218425415,0.6481564991651022,0,0
18.81813082987399,0.6783942955020924,0,0
16.931655711775655,0.671585942190537,0,0
