Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
100,0.11250737309455872,-1,0.3186216354370117,0.0001
200,0.08483859896659851,-1,0.31738829612731934,0.0001
300,0.11582683026790619,-1,0.225563645362854,0.0001
400,0.08462919294834137,-1,0.30147504806518555,0.0001
500,0.09321768581867218,-1,0.30088478326797485,0.0001
600,0.08495470136404037,-1,0.2525477409362793,0.0001
700,0.09538253396749496,-1,0.33188802003860474,0.0001
800,0.07724916189908981,-1,0.1921931505203247,0.0001
900,0.061897631734609604,-1,0.23074370622634888,0.0001
1000,0.11302866786718369,-1,0.21294832229614258,0.0001
1100,0.09859707951545715,-1,0.26503539085388184,0.0001
1200,0.10348446667194366,-1,0.3643786311149597,0.0001
1300,0.0734945759177208,-1,0.2704051733016968,0.0001
1400,0.0634903758764267,-1,0.23157918453216553,0.0001
1500,0.05548982322216034,-1,0.15702754259109497,0.0001
1600,0.055911432951688766,-1,0.20743876695632935,0.0001
1700,0.0919540524482727,-1,0.1895468831062317,0.0001
1800,0.08902009576559067,-1,0.24437332153320312,0.0001
1900,0.09503130614757538,-1,0.2612515091896057,0.0001
2000,0.07940885424613953,-1,0.18872833251953125,0.0001
2100,0.14208866655826569,-1,0.17553311586380005,0.0001
2200,0.10863607376813889,-1,0.22396641969680786,0.0001
2300,0.08078445494174957,-1,0.24593079090118408,0.0001
2400,0.06815944612026215,-1,0.1767461895942688,0.0001
2500,0.060791291296482086,-1,0.2215663194656372,0.0001
2600,0.07813271135091782,-1,0.2373238205909729,0.0001
2700,0.1081092357635498,-1,0.2586181163787842,0.0001
2800,0.12551504373550415,-1,0.2491847276687622,0.0001
2900,0.08872579038143158,-1,0.18511807918548584,0.0001
3000,0.07955361902713776,-1,0.23774325847625732,0.0001
3100,0.07363323867321014,-1,0.3113589882850647,0.0001
3200,0.08448319882154465,-1,0.2578652501106262,0.0001
3300,0.07339270412921906,-1,0.21623241901397705,0.0001
3400,0.07780815660953522,-1,0.22295528650283813,0.0001
3500,0.09511410444974899,-1,0.22675162553787231,0.0001
3600,0.08317679166793823,-1,0.29196691513061523,0.0001
3700,0.06529982388019562,-1,0.23402643203735352,0.0001
3800,0.0979180559515953,-1,0.2776319980621338,0.0001
3900,0.10266850888729095,-1,0.2644299268722534,0.0001
4000,0.0831979513168335,-1,0.1974642276763916,0.0001
4100,0.07427982240915298,-1,0.18766289949417114,0.0001
4200,0.06016167625784874,-1,0.11639142036437988,0.0001
4300,0.09522225707769394,-1,0.22611427307128906,0.0001
4400,0.0751090869307518,-1,0.2056925892829895,0.0001
4500,0.06693028658628464,-1,0.23116350173950195,0.0001
4600,0.09082058072090149,-1,0.23190033435821533,0.0001
4700,0.08714549243450165,-1,0.25657349824905396,0.0001
4800,0.13215097784996033,-1,0.25043296813964844,0.0001
