Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
100,0.17260591685771942,-1,0.4536280632019043,0.0001
200,0.0887579470872879,-1,0.24039393663406372,0.0001
300,0.11297496408224106,-1,0.31435394287109375,0.0001
400,0.09690313041210175,-1,0.29385054111480713,0.0001
500,0.11751653999090195,-1,0.2502661943435669,0.0001
600,0.09437347948551178,-1,0.3037147521972656,0.0001
700,0.08592502772808075,-1,0.3368375301361084,0.0001
800,0.12213592231273651,-1,0.34185850620269775,0.0001
900,0.1483732908964157,-1,0.2749457359313965,0.0001
1000,0.08473888039588928,-1,0.2346879243850708,0.0001
1100,0.11537154763936996,-1,0.23295646905899048,0.0001
1200,0.06889195740222931,-1,0.20193207263946533,0.0001
1300,0.10775019973516464,-1,0.2407160997390747,0.0001
1400,0.0808853879570961,-1,0.18129754066467285,0.0001
1500,0.07909750193357468,-1,0.19302892684936523,0.0001
1600,0.07918782532215118,-1,0.26866912841796875,0.0001
1700,0.12952855229377747,-1,0.25306469202041626,0.0001
1800,0.12762747704982758,-1,0.20414572954177856,0.0001
1900,0.08404584228992462,-1,0.28941017389297485,0.0001
2000,0.08145877718925476,-1,0.2320176362991333,0.0001
2100,0.09014873206615448,-1,0.12533783912658691,0.0001
2200,0.0636109933257103,-1,0.1790999174118042,0.0001
2300,0.09534886479377747,-1,0.20089685916900635,0.0001
2400,0.10901141166687012,-1,0.25008946657180786,0.0001
2500,0.07830163091421127,-1,0.21124422550201416,0.0001
2600,0.08803584426641464,-1,0.19465792179107666,0.0001
2700,0.06663122028112411,-1,0.1476495862007141,0.0001
2800,0.06453360617160797,-1,0.2164860963821411,0.0001
2900,0.0752948522567749,-1,0.2117815613746643,0.0001
3000,0.12390437722206116,-1,0.20233899354934692,0.0001
3100,0.05915553495287895,-1,0.21710360050201416,0.0001
3200,0.09249892085790634,-1,0.2562832832336426,0.0001
3300,0.09003227949142456,-1,0.19768798351287842,0.0001
3400,0.09351201355457306,-1,0.23185569047927856,0.0001
3500,0.07782093435525894,-1,0.18954777717590332,0.0001
3600,0.08811628818511963,-1,0.2407984733581543,0.0001
3700,0.08500604331493378,-1,0.28164374828338623,0.0001
3800,0.08603610843420029,-1,0.15702944993972778,0.0001
3900,0.0892043262720108,-1,0.18341171741485596,0.0001
4000,0.0638384073972702,-1,0.2014344334602356,0.0001
4100,0.11426558345556259,-1,0.2048131227493286,0.0001
4200,0.08269818127155304,-1,0.24047237634658813,0.0001
