PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
18.319039188879884,0.8508142556747517,0,0
27.68578268439631,0.82738865553004,0,0
22.57916120319588,0.8780837283918204,0,0
29.174898355925972,0.8364900850330214,0,0
25.232240287984094,0.4770420183612098,0,0
26.94741902447943,0.9441279321949229,0,0
17.69475800555121,0.8140121431061855,0,0
19.05420523500909,0.9163004351048758,0,0
24.372894965313648,0.8298646813834057,0,0
27.40383690288774,0.8012826717179055,0,0
27.174588097480743,0.9349078446157381,0,0
20.902893745504638,0.7115128920432873,0,0
17.460208995617535,0.6514601874214612,0,0
24.965910328972964,0.7934820700903394,0,0
27.204173481884343,0.8372341317062642,0,0
24.608450531083733,0.9099564466580182,0,0
19.09425473053757,0.8444634567708574,0,0
12.824153617788781,0.6249438541475433,0,0
24.82603205565875,0.8006873119229717,0,0
14.673478711111335,0.5710413875137151,0,0
20.482590709795648,0.5750690567430267,0,0
25.554426802574767,0.5724186675990939,0,0
25.79944122534572,0.7769022843515477,0,0
17.305181846331735,0.3369414943416067,0,0
28.669271529554663,0.8740183938785617,0,0
22.627972386140776,0.7504839388502322,0,0
20.762499568824246,0.6866835413990141,0,0
23.319621635496624,0.7664441069354142,0,0
19.778574464401373,0.6765441766021721,0,0
25.342285866130908,0.7351971549835246,0,0
27.052289359131233,0.7283110244190144,0,0
25.726651273404705,0.7510917058607682,0,0
24.275090519391455,0.5718450108466071,0,0
21.575552070621256,0.6343835758074928,0,0
19.658180531813937,0.7166688691045214,0,0
18.72641164324377,0.6574677237119609,0,0
22.65446845738831,0.5028634019816541,0,0
26.578864095812357,0.7850644236556271,0,0
22.523520045233628,0.46446160809484277,0,0
19.440133876781374,0.6835901058151767,0,0
19.707396025589002,0.6665174679865259,0,0
25.230140839148856,0.5909692727628556,0,0
21.047608668209033,0.7204721199888621,0,0
25.59289814499126,0.7998412591342096,0,0
26.203712752324662,0.6164914927214374,0,0
18.654939465172003,0.7153143216680364,0,0
26.16440864573274,0.7532993182575244,0,0
23.28302307263202,0.7027727969354817,0,0
25.75014410976312,0.7307116838400286,0,0
17.958505483852043,0.6606006650757993,0,0
