PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
19.98421304024985,0.8629966563679639,0,0
28.36298810580748,0.8325549832244451,0,0
22.823539843030783,0.8789213347271,0,0
29.299849792341778,0.8020667799960345,0,0
24.790527058470204,0.4870128466749706,0,0
24.093025762257735,0.9382854694660846,0,0
18.762122444447584,0.8196976996343929,0,0
16.884387094676853,0.8986613425320593,0,0
22.114969417006733,0.805620939698256,0,0
25.053378263683538,0.8150183056170301,0,0
27.065936056732056,0.9325554252234577,0,0
20.62307351341502,0.6600930023714708,0,0
16.98850371996559,0.6643711112317688,0,0
25.826062951015043,0.8168566635088362,0,0
28.10647272458127,0.8587914468902946,0,0
23.05623671756941,0.9116555855801326,0,0
23.519507907133573,0.8684265648598486,0,0
17.92864500243202,0.7360646200679524,0,0
27.43940004783793,0.808272285811123,0,0
15.395503144291514,0.5314958905773088,0,0
22.867121204633918,0.5923595716238559,0,0
26.89353048751422,0.573260892273562,0,0
25.870140318696162,0.7556723411669669,0,0
17.40569637510246,0.3440052632239203,0,0
26.265566205590602,0.8663642061772325,0,0
24.0570243277162,0.7663301778578676,0,0
18.38627246130633,0.6652769940238441,0,0
17.442037360956114,0.6734095903120406,0,0
26.170463630642928,0.6862126137196283,0,0
25.265203315146117,0.7233300067541854,0,0
25.992331741193517,0.7497240261886203,0,0
27.348487265247616,0.7765874331830059,0,0
24.656784347447157,0.5757610052926325,0,0
23.803558655647905,0.6458889754423762,0,0
20.657960598935865,0.7653360602990231,0,0
20.98102978475195,0.6884538945204502,0,0
21.95368559868482,0.48895317271078403,0,0
23.27324375515751,0.7428460142126408,0,0
21.47995208330358,0.45274935735213545,0,0
19.508780123212794,0.7877783797597423,0,0
20.122269937476652,0.683862149624043,0,0
23.501631823287028,0.5796396411209482,0,0
21.234813791691916,0.7555625784748982,0,0
26.68574008979544,0.7919946387274521,0,0
24.938108272337985,0.6219347452887477,0,0
18.95459363829304,0.7172435462401244,0,0
25.404171179167996,0.7553021698235337,0,0
19.885807253242195,0.6524082801069249,0,0
25.216122294197895,0.7258786145429715,0,0
17.76103542346689,0.6522251416084229,0,0
