Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
100,0.13965488970279694,-1,0.4252619743347168,0.0001
200,0.10396020114421844,-1,0.2941434979438782,0.0001
300,0.11483363807201385,-1,0.311664879322052,0.0001
400,0.1270483434200287,-1,0.30714160203933716,0.0001
500,0.12914949655532837,-1,0.2504695653915405,0.0001
600,0.12830805778503418,-1,0.2570834159851074,0.0001
700,0.09809499979019165,-1,0.32804566621780396,0.0001
800,0.08919347822666168,-1,0.24282777309417725,0.0001
900,0.10136391967535019,-1,0.30943596363067627,0.0001
1000,0.08570593595504761,-1,0.16508209705352783,0.0001
1100,0.12130136787891388,-1,0.2737496495246887,0.0001
1200,0.0805387943983078,-1,0.21179914474487305,0.0001
1300,0.08513778448104858,-1,0.21217042207717896,0.0001
1400,0.10355757921934128,-1,0.25025373697280884,0.0001
1500,0.08062352240085602,-1,0.23882067203521729,0.0001
1600,0.07825709879398346,-1,0.23543059825897217,0.0001
1700,0.07979526370763779,-1,0.22174912691116333,0.0001
1800,0.06387385725975037,-1,0.25248241424560547,0.0001
1900,0.08336161077022552,-1,0.20111757516860962,0.0001
2000,0.06824684888124466,-1,0.25401628017425537,0.0001
2100,0.06885260343551636,-1,0.17686474323272705,0.0001
2200,0.09134527295827866,-1,0.16281187534332275,0.0001
2300,0.06734638661146164,-1,0.24406051635742188,0.0001
2400,0.043652623891830444,-1,0.20543015003204346,0.0001
2500,0.09061920642852783,-1,0.1460135579109192,0.0001
2600,0.07799747586250305,-1,0.2429734468460083,0.0001
2700,0.08604475110769272,-1,0.2139742374420166,0.0001
2800,0.08693534135818481,-1,0.24340802431106567,0.0001
2900,0.0726764127612114,-1,0.2693548798561096,0.0001
3000,0.10630278289318085,-1,0.21368414163589478,0.0001
3100,0.08596615493297577,-1,0.2788735628128052,0.0001
3200,0.09352648258209229,-1,0.2018488049507141,0.0001
3300,0.07456524670124054,-1,0.23833978176116943,0.0001
3400,0.05360519886016846,-1,0.1918426752090454,0.0001
3500,0.0765940397977829,-1,0.22461730241775513,0.0001
3600,0.08504339307546616,-1,0.2272500991821289,0.0001
3700,0.0793779194355011,-1,0.18898707628250122,0.0001
3800,0.061239343136548996,-1,0.1485043168067932,0.0001
3900,0.08343278616666794,-1,0.23442870378494263,0.0001
4000,0.0671694278717041,-1,0.22472429275512695,0.0001
4100,0.08533825725317001,-1,0.247502863407135,0.0001
4200,0.078973188996315,-1,0.0942113995552063,0.0001
4300,0.09594397246837616,-1,0.17209672927856445,0.0001
4400,0.09305699914693832,-1,0.32802248001098633,0.0001
4500,0.07237692177295685,-1,0.1588078737258911,0.0001
4600,0.08906053006649017,-1,0.2709692716598511,0.0001
4700,0.0943116769194603,-1,0.3232601284980774,0.0001
4800,0.06066763401031494,-1,0.20112353563308716,0.0001
4900,0.11741948127746582,-1,0.24484169483184814,0.0001
5000,0.0702875405550003,-1,0.2262873649597168,0.0001
5100,0.08710071444511414,-1,0.23363852500915527,0.0001
5200,0.06171306222677231,-1,0.1859777569770813,0.0001
5300,0.07807125151157379,-1,0.20349842309951782,0.0001
5400,0.10349495708942413,-1,0.2275221347808838,0.0001
5500,0.0665058046579361,-1,0.13682538270950317,0.0001
5600,0.07074373215436935,-1,0.22905254364013672,0.0001
5700,0.05448984354734421,-1,0.12591898441314697,0.0001
5800,0.10204486548900604,-1,0.3234708905220032,0.0001
5900,0.061208438128232956,-1,0.23388588428497314,0.0001
6000,0.0658220648765564,-1,0.20839416980743408,0.0001
6100,0.06443950533866882,-1,0.18360406160354614,0.0001
6200,0.0857928991317749,-1,0.22178679704666138,0.0001
6300,0.0168270543217659,-1,0.11028397083282471,0.0001
6400,0.06459720432758331,-1,0.1719808578491211,0.0001
6500,0.07698741555213928,-1,0.18235397338867188,0.0001
6600,0.0804343968629837,-1,0.20354688167572021,0.0001
6700,0.07221554219722748,-1,0.2130364179611206,0.0001
6800,0.051104944199323654,-1,0.15775328874588013,0.0001
6900,0.07927345484495163,-1,0.18550968170166016,0.0001
7000,0.08654584735631943,-1,0.24651789665222168,0.0001
7100,0.054303139448165894,-1,0.17717230319976807,0.0001
7200,0.07749872654676437,-1,0.20096397399902344,0.0001
7300,0.0680660530924797,-1,0.2336733341217041,0.0001
7400,0.05619948357343674,-1,0.2472856640815735,0.0001
7500,0.08004295080900192,-1,0.20271903276443481,0.0001
7600,0.1130141019821167,-1,0.23007380962371826,0.0001
7700,0.08406895399093628,-1,0.14939165115356445,0.0001
7800,0.062243860214948654,-1,0.2136307954788208,0.0001
7900,0.0790875181555748,-1,0.21378690004348755,0.0001
8000,0.08681129664182663,-1,0.21481043100357056,0.0001
8100,0.06277523189783096,-1,0.22120046615600586,0.0001
8200,0.06714516133069992,-1,0.20731830596923828,0.0001
8300,0.07832366228103638,-1,0.16301500797271729,0.0001
8400,0.05915582925081253,-1,0.42168331146240234,0.0001
8500,0.0996626615524292,-1,0.1947622299194336,0.0001
8600,0.06909378618001938,-1,0.20550012588500977,0.0001
8700,0.09451445937156677,-1,0.22792130708694458,0.0001
8800,0.05602332577109337,-1,0.23068535327911377,0.0001
8900,0.08030572533607483,-1,0.19899284839630127,0.0001
9000,0.058433692902326584,-1,0.16013884544372559,0.0001
9100,0.0647294819355011,-1,0.15395432710647583,0.0001
9200,0.09725642204284668,-1,0.19672417640686035,0.0001
9300,0.08562936633825302,-1,0.19865208864212036,0.0001
9400,0.07302891463041306,-1,0.19848757982254028,0.0001
9500,0.06094428151845932,-1,0.24316787719726562,0.0001
9600,0.05452881380915642,-1,0.14770269393920898,0.0001
9700,0.07830443233251572,-1,0.16629409790039062,0.0001
9800,0.07348473370075226,-1,0.1376250982284546,0.0001
9900,0.0623793862760067,-1,0.20783907175064087,0.0001
10000,0.06173267960548401,-1,0.2770691514015198,0.0001
