PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
23.70883371037145,0.783928205986664,0,0
21.372938325964448,0.710229263235056,0,0
17.23281996642119,0.7334304775790388,0,0
23.456098550459238,0.748220867858771,0,0
22.336009804031622,0.7457425259757565,0,0
17.925327702716586,0.6863156548284176,0,0
29.520895967317703,0.8380038527456178,0,0
22.5052692751704,0.4532229278308055,0,0
26.062914336136362,0.8066397786119793,0,0
25.37906931302366,0.5772361432382219,0,0
17.620426113201084,0.8217786593902646,0,0
29.074766345275023,0.9369483513728833,0,0
26.32226852249046,0.7762214148419123,0,0
27.816096284618816,0.8122608079372893,0,0
26.48846307375873,0.9442738510525234,0,0
23.215943322521095,0.7112187520576082,0,0
18.0591908819787,0.6769636981535466,0,0
21.487644497544416,0.7651240903590512,0,0
19.466574264493914,0.6779973631251554,0,0
15.971584927789426,0.6123217874853656,0,0
31.587059946528502,0.8821772185282778,0,0
27.157157676597834,0.7663845939020746,0,0
17.489761636418933,0.6566509744948456,0,0
21.773910769924214,0.48893562391682455,0,0
25.847636330753026,0.6635056803237016,0,0
25.516334456721577,0.7539146504698876,0,0
25.251612320821128,0.5806729367668247,0,0
17.74218316113291,0.8545596155270675,0,0
25.423971643489146,0.7543231728617656,0,0
24.371313198054068,0.5954477504470403,0,0
23.017769026277207,0.46736429079513425,0,0
29.906479208345083,0.8987165486064087,0,0
25.703500451031303,0.7394827858143852,0,0
18.463468948881335,0.7474071890009132,0,0
21.09880467047619,0.6796214343887096,0,0
26.712702208619326,0.8384526734631335,0,0
24.22771940946489,0.7807752294397274,0,0
28.816937428722966,0.8206622869885395,0,0
18.42546112979947,0.7857845196001175,0,0
20.35405465926536,0.5832153928441063,0,0
17.074999203295732,0.3403774101021166,0,0
19.09679327236435,0.8806026769930252,0,0
18.75203399057091,0.6712788037624198,0,0
26.51629116103983,0.6146126613141664,0,0
26.741674256444455,0.7765914242261736,0,0
18.187167123173502,0.687651093214356,0,0
13.922653681600451,0.8309580920515192,0,0
21.7602119880496,0.6453306852572976,0,0
22.961498173801466,0.688708583622487,0,0
21.482469636413466,0.7836594780495805,0,0
