Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
100,0.10861685872077942,-1,0.2756553292274475,0.0001
200,0.11607146263122559,-1,0.28546833992004395,0.0001
300,0.07186084985733032,-1,0.20673614740371704,0.0001
400,0.057670190930366516,-1,0.16430068016052246,0.0001
500,0.09241360425949097,-1,0.21468114852905273,0.0001
600,0.07008551061153412,-1,0.2531222105026245,0.0001
700,0.12814867496490479,-1,0.2709028720855713,0.0001
800,0.09614527225494385,-1,0.21746498346328735,0.0001
900,0.06631411612033844,-1,0.22678589820861816,0.0001
1000,0.10663452744483948,-1,0.22867023944854736,0.0001
1100,0.09943465888500214,-1,0.24197989702224731,0.0001
1200,0.09072282910346985,-1,0.257418692111969,0.0001
1300,0.07410572469234467,-1,0.21177130937576294,0.0001
1400,0.0766243264079094,-1,0.25588130950927734,0.0001
1500,0.07107385247945786,-1,0.1991363763809204,0.0001
1600,0.07455085217952728,-1,0.24058473110198975,0.0001
1700,0.07052677869796753,-1,0.22684824466705322,0.0001
1800,0.07261600345373154,-1,0.21781760454177856,0.0001
1900,0.07251283526420593,-1,0.19303584098815918,0.0001
2000,0.07055860012769699,-1,0.1545945405960083,0.0001
2100,0.14851975440979004,-1,0.4162323474884033,0.0001
2200,0.08363710343837738,-1,0.2118164300918579,0.0001
2300,0.08339135348796844,-1,0.3006494641304016,0.0001
2400,0.06336626410484314,-1,0.19475746154785156,0.0001
2500,0.08879530429840088,-1,0.19067156314849854,0.0001
2600,0.062444575130939484,-1,0.14455920457839966,0.0001
2700,0.08279568701982498,-1,0.229253888130188,0.0001
2800,0.09194787591695786,-1,0.20213443040847778,0.0001
2900,0.11168345808982849,-1,0.16607892513275146,0.0001
3000,0.07983340322971344,-1,0.23229074478149414,0.0001
3100,0.06168321892619133,-1,0.1806316375732422,0.0001
3200,0.0734737366437912,-1,0.16731727123260498,0.0001
3300,0.07964061200618744,-1,0.20220810174942017,0.0001
3400,0.08780521154403687,-1,0.2519229054450989,0.0001
3500,0.062020689249038696,-1,0.22427809238433838,0.0001
3600,0.06465429067611694,-1,0.1650834083557129,0.0001
3700,0.07279573380947113,-1,0.1780235767364502,0.0001
3800,0.06884906440973282,-1,0.18938875198364258,0.0001
3900,0.07206384837627411,-1,0.19386053085327148,0.0001
4000,0.05469027906656265,-1,0.20150446891784668,0.0001
4100,0.06482716649770737,-1,0.23656964302062988,0.0001
4200,0.07903111726045609,-1,0.2834029793739319,0.0001
4300,0.07351294159889221,-1,0.1978367567062378,0.0001
4400,0.09780778735876083,-1,0.18609201908111572,0.0001
4500,0.056394413113594055,-1,0.18868255615234375,0.0001
4600,0.09888841956853867,-1,0.24375975131988525,0.0001
4700,0.09542594850063324,-1,0.18121302127838135,0.0001
4800,0.08848860114812851,-1,0.20711904764175415,0.0001
4900,0.07379667460918427,-1,0.16063129901885986,0.0001
5000,0.0879506766796112,-1,0.23181354999542236,0.0001
5100,0.07668256759643555,-1,0.207891047000885,0.0001
5200,0.06901475042104721,-1,0.15069544315338135,0.0001
5300,0.10088115185499191,-1,0.19755297899246216,0.0001
5400,0.04387671872973442,-1,0.20464903116226196,0.0001
5500,0.07159861922264099,-1,0.2150956392288208,0.0001
5600,0.09478144347667694,-1,0.22054678201675415,0.0001
5700,0.08511900901794434,-1,0.2351292371749878,0.0001
5800,0.06603959202766418,-1,0.19845056533813477,0.0001
5900,0.08013008534908295,-1,0.1822965145111084,0.0001
6000,0.10690571367740631,-1,0.26093196868896484,0.0001
6100,0.04964418336749077,-1,0.2256680727005005,0.0001
6200,0.06269209086894989,-1,0.20372366905212402,0.0001
6300,0.0393032431602478,-1,0.08366954326629639,0.0001
6400,0.10411716997623444,-1,0.17413830757141113,0.0001
6500,0.04875577613711357,-1,0.1669619083404541,0.0001
6600,0.06741656363010406,-1,0.1886080503463745,0.0001
6700,0.0771263837814331,-1,0.1935766339302063,0.0001
6800,0.07327494770288467,-1,0.15832769870758057,0.0001
6900,0.08573393523693085,-1,0.2068028450012207,0.0001
7000,0.057426195591688156,-1,0.16343051195144653,0.0001
7100,0.07128497958183289,-1,0.18098890781402588,0.0001
7200,0.05452677607536316,-1,0.16256481409072876,0.0001
7300,0.07085162401199341,-1,0.2357497215270996,0.0001
7400,0.04887697100639343,-1,0.13891947269439697,0.0001
7500,0.07812587171792984,-1,0.1711822748184204,0.0001
7600,0.0949648842215538,-1,0.18262243270874023,0.0001
7700,0.08483802527189255,-1,0.19165432453155518,0.0001
7800,0.06857864558696747,-1,0.16496062278747559,0.0001
7900,0.06578924506902695,-1,0.2527773976325989,0.0001
8000,0.06797702610492706,-1,0.14739668369293213,0.0001
8100,0.0720144659280777,-1,0.3083939552307129,0.0001
8200,0.09310156106948853,-1,0.17872369289398193,0.0001
8300,0.07640506327152252,-1,0.1601119041442871,0.0001
8400,0.025834716856479645,-1,0.04017829895019531,0.0001
8500,0.0884871706366539,-1,0.2577528953552246,0.0001
8600,0.05972921848297119,-1,0.22439897060394287,0.0001
8700,0.07199886441230774,-1,0.2750016450881958,0.0001
8800,0.09862107038497925,-1,0.23052358627319336,0.0001
8900,0.06188128516077995,-1,0.22242438793182373,0.0001
9000,0.08877129852771759,-1,0.138191819190979,0.0001
9100,0.07816313952207565,-1,0.22789263725280762,0.0001
9200,0.09176909923553467,-1,0.18365192413330078,0.0001
9300,0.07877010852098465,-1,0.16000497341156006,0.0001
9400,0.05167302116751671,-1,0.18390613794326782,0.0001
9500,0.09409371018409729,-1,0.30449771881103516,0.0001
9600,0.06903652846813202,-1,0.23111015558242798,0.0001
9700,0.06090278550982475,-1,0.15573585033416748,0.0001
9800,0.06445494294166565,-1,0.22598552703857422,0.0001
9900,0.0698980838060379,-1,0.3097987771034241,0.0001
10000,0.09964446723461151,-1,0.3199542164802551,0.0001
10100,0.07051195204257965,-1,0.13164788484573364,0.0001
10200,0.0829315036535263,-1,0.2209082841873169,0.0001
10300,0.059519946575164795,-1,0.20157039165496826,0.0001
10400,0.07477608323097229,-1,0.20367646217346191,0.0001
10500,0.03057549148797989,-1,0.03550875186920166,0.0001
10600,0.05768417939543724,-1,0.15107405185699463,0.0001
10700,0.05552258715033531,-1,0.17161715030670166,0.0001
10800,0.06673997640609741,-1,0.2556656002998352,0.0001
10900,0.06067795678973198,-1,0.20524346828460693,0.0001
11000,0.05519483610987663,-1,0.1988617181777954,0.0001
11100,0.06536407768726349,-1,0.16000616550445557,0.0001
11200,0.06999560445547104,-1,0.12542182207107544,0.0001
11300,0.06176590919494629,-1,0.14630943536758423,0.0001
11400,0.04686136543750763,-1,0.16912221908569336,0.0001
11500,0.04535236954689026,-1,0.19640886783599854,0.0001
11600,0.06609897315502167,-1,0.1951751708984375,0.0001
11700,0.05594094097614288,-1,0.22248709201812744,0.0001
11800,0.08773797005414963,-1,0.20354300737380981,0.0001
11900,0.08814114332199097,-1,0.2322421669960022,0.0001
12000,0.07569271326065063,-1,0.21298909187316895,0.0001
12100,0.08798670023679733,-1,0.2804701328277588,0.0001
12200,0.08196544647216797,-1,0.1764088273048401,0.0001
12300,0.07903125137090683,-1,0.21314531564712524,0.0001
12400,0.0988311767578125,-1,0.22341406345367432,0.0001
12500,0.09372784197330475,-1,0.25698888301849365,0.0001
12600,0.022312326356768608,-1,0.07892882823944092,0.0001
12700,0.05859337002038956,-1,0.15798836946487427,0.0001
12800,0.06575271487236023,-1,0.1762237548828125,0.0001
12900,0.051141779869794846,-1,0.19159746170043945,0.0001
13000,0.054798971861600876,-1,0.21025514602661133,0.0001
13100,0.06267871707677841,-1,0.15861135721206665,0.0001
13200,0.06879772245883942,-1,0.19997960329055786,0.0001
13300,0.05014713853597641,-1,0.14389050006866455,0.0001
13400,0.053511060774326324,-1,0.15868234634399414,0.0001
13500,0.07894618809223175,-1,0.15340232849121094,0.0001
13600,0.12643176317214966,-1,0.2473665475845337,0.0001
13700,0.05788292735815048,-1,0.20979976654052734,0.0001
13800,0.06231009215116501,-1,0.19575977325439453,0.0001
13900,0.08025076985359192,-1,0.2118159532546997,0.0001
14000,0.07022178173065186,-1,0.2062109112739563,0.0001
14100,0.06860023736953735,-1,0.20903873443603516,0.0001
14200,0.06862382590770721,-1,0.1989176869392395,0.0001
14300,0.07984678447246552,-1,0.2481277585029602,0.0001
14400,0.05152169615030289,-1,0.22853851318359375,0.0001
14500,0.06712552905082703,-1,0.19701415300369263,0.0001
14600,0.07131950557231903,-1,0.14181864261627197,0.0001
14700,0.04873838275671005,-1,0.03151041269302368,0.0001
14800,0.05494158715009689,-1,0.2419353723526001,0.0001
14900,0.06467819213867188,-1,0.14722824096679688,0.0001
15000,0.0654246062040329,-1,0.21504831314086914,0.0001
15100,0.07382679730653763,-1,0.2415602207183838,0.0001
15200,0.07399562001228333,-1,0.22984373569488525,0.0001
15300,0.066314697265625,-1,0.18318414688110352,0.0001
15400,0.050154440104961395,-1,0.18970775604248047,0.0001
15500,0.06544211506843567,-1,0.19070720672607422,0.0001
15600,0.0675654262304306,-1,0.2159901261329651,0.0001
15700,0.09197336435317993,-1,0.16709357500076294,0.0001
15800,0.05596073716878891,-1,0.18567043542861938,0.0001
15900,0.06707947701215744,-1,0.23626208305358887,0.0001
16000,0.05624822899699211,-1,0.12159121036529541,0.0001
16100,0.08663734793663025,-1,0.1708202362060547,0.0001
16200,0.0667988657951355,-1,0.12721657752990723,0.0001
16300,0.07371911406517029,-1,0.23835855722427368,0.0001
16400,0.05859948322176933,-1,0.1692579984664917,0.0001
16500,0.08400130271911621,-1,0.21676397323608398,0.0001
16600,0.11145605891942978,-1,0.23229873180389404,0.0001
16700,0.11214873194694519,-1,0.15831995010375977,0.0001
16800,0.09921523183584213,-1,0.15072280168533325,0.0001
16900,0.06294906139373779,-1,0.1377849578857422,0.0001
17000,0.06777576357126236,-1,0.21901017427444458,0.0001
17100,0.0958615392446518,-1,0.17539530992507935,0.0001
17200,0.06642922013998032,-1,0.1734447479248047,0.0001
17300,0.08716051280498505,-1,0.2015731930732727,0.0001
17400,0.08810792863368988,-1,0.1810505986213684,0.0001
17500,0.051495056599378586,-1,0.23172175884246826,0.0001
17600,0.06636086106300354,-1,0.22565042972564697,0.0001
17700,0.04001092165708542,-1,0.19439274072647095,0.0001
17800,0.07864084094762802,-1,0.20099526643753052,0.0001
17900,0.07602738589048386,-1,0.2274794578552246,0.0001
18000,0.05678951367735863,-1,0.1726241111755371,0.0001
18100,0.09526771306991577,-1,0.2202216386795044,0.0001
18200,0.05372074246406555,-1,0.1709280014038086,0.0001
18300,0.07522684335708618,-1,0.2315274477005005,0.0001
18400,0.05551367998123169,-1,0.21427524089813232,0.0001
18500,0.04452754557132721,-1,0.1897590160369873,0.0001
18600,0.09367626905441284,-1,0.19834882020950317,0.0001
18700,0.058310773223638535,-1,0.15067017078399658,0.0001
18800,0.06120775267481804,-1,0.12152963876724243,0.0001
18900,0.044103845953941345,-1,0.08137750625610352,0.0001
19000,0.09211830794811249,-1,0.17022782564163208,0.0001
19100,0.09825893491506577,-1,0.15852880477905273,0.0001
19200,0.06151394546031952,-1,0.20596492290496826,0.0001
19300,0.05640711635351181,-1,0.175636887550354,0.0001
19400,0.071011483669281,-1,0.1467733383178711,0.0001
19500,0.07212796807289124,-1,0.17010390758514404,0.0001
19600,0.06675328314304352,-1,0.1652124524116516,0.0001
19700,0.0594814233481884,-1,0.22047829627990723,0.0001
19800,0.05945923924446106,-1,0.25413042306900024,0.0001
19900,0.044481512159109116,-1,0.17324650287628174,0.0001
20000,0.07697436213493347,-1,0.19761598110198975,0.0001
20100,0.08380007743835449,-1,0.269247829914093,0.0001
20200,0.051292967051267624,-1,0.18719851970672607,0.0001
20300,0.04990202188491821,-1,0.14832621812820435,0.0001
20400,0.06076977774500847,-1,0.1863887906074524,0.0001
20500,0.07343348860740662,-1,0.2095928192138672,0.0001
20600,0.11014491319656372,-1,0.1775417923927307,0.0001
20700,0.06884586066007614,-1,0.16179877519607544,0.0001
