PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
22.855997008315146,0.7857633556566785,0,0
22.182986338003698,0.6950613831122796,0,0
19.068610891486344,0.7681894674535577,0,0
23.51024418409668,0.7414544574223209,0,0
21.25955779867827,0.7109382584440902,0,0
17.422706849140383,0.724579366734695,0,0
28.134240048326596,0.8306690990226073,0,0
22.896617088586872,0.42805034709675427,0,0
26.097646631190365,0.815199950015725,0,0
25.74845625235206,0.5603087057936292,0,0
19.172442866804868,0.8243160764075245,0,0
24.783798499572846,0.9225136163785416,0,0
20.51221056814412,0.6584164414328633,0,0
27.456030754546784,0.7964133065531515,0,0
23.6516881595928,0.9228617258108954,0,0
24.963774116627498,0.6861605049303424,0,0
17.228522436464463,0.65861951728396,0,0
21.45633553360622,0.7467583214585529,0,0
19.171752306010685,0.6496691797141027,0,0
14.691908439885824,0.6257316199989997,0,0
27.06974662644594,0.8601548334080004,0,0
26.890400926475962,0.7483335526789653,0,0
17.914206370101525,0.6425220128863263,0,0
21.326082180089088,0.4519561656971522,0,0
23.46059740368608,0.553050877237534,0,0
26.630076070341644,0.7527583320418936,0,0
25.234013599662948,0.5594409247086349,0,0
19.85950220123862,0.8669265951918458,0,0
25.080672450875046,0.733449757900626,0,0
23.083581846256237,0.5703952742665507,0,0
21.89933618963594,0.4237460441316676,0,0
29.53978683923511,0.8907260513629125,0,0
25.73323886496684,0.7218942945271877,0,0
18.272467865946123,0.7296395793711451,0,0
21.853581505367906,0.6595743550893518,0,0
26.052081658871703,0.8138532927142057,0,0
24.604327133987972,0.7816751890001035,0,0
28.057922649995326,0.8070517583458955,0,0
18.710975648334376,0.7859661881837309,0,0
21.132201652349217,0.5724374972524324,0,0
17.535875378230656,0.3345951750206479,0,0
23.158214671127716,0.9064209839961298,0,0
19.96445097969192,0.6667520479683908,0,0
24.894547201700284,0.597293492760247,0,0
26.969863479908103,0.803774122831514,0,0
17.66044488039662,0.6687706142650575,0,0
16.059845417069138,0.8719241063132198,0,0
22.61194163996913,0.6324061970569065,0,0
21.92600985454647,0.6776960203404242,0,0
19.53833727810032,0.7206346344326588,0,0
