PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
17.9495828008855,0.8437928125398719,0,0
27.352785304703207,0.8329186256237439,0,0
16.64614839673875,0.7764225170946752,0,0
28.705399359304256,0.7859576144681563,0,0
25.717943763051426,0.49908497166595067,0,0
25.830383326000973,0.9472733813272723,0,0
18.612575236627166,0.8140018297384194,0,0
17.99283798478404,0.913586368244314,0,0
20.27284725393099,0.8128064528044923,0,0
26.010736739972838,0.8060720350775789,0,0
28.369938670210594,0.9375251703279042,0,0
19.835242859067765,0.6479785870382968,0,0
16.86785226204999,0.6431783593972541,0,0
24.681916566377563,0.8083664781849226,0,0
28.243753138787852,0.8537617671378683,0,0
25.677076679634794,0.912388612415668,0,0
21.209735509509716,0.8350170017471773,0,0
16.317940088478455,0.6810103371771207,0,0
26.91095014214706,0.8044986290637661,0,0
15.183578343822578,0.4914331597099529,0,0
22.283570612526656,0.58772152893209,0,0
22.214188037512915,0.5694216391355483,0,0
26.800778777595603,0.7892402558093918,0,0
17.497016384215186,0.3407225369633082,0,0
27.621059125653215,0.8633290275675076,0,0
24.365685342234805,0.7355460257628955,0,0
17.984246747599254,0.6404560128713579,0,0
17.0632621676611,0.6774731856324755,0,0
21.528898937937196,0.6835644412091825,0,0
25.11140626761605,0.7124607588253852,0,0
27.099354138821212,0.7347997605938504,0,0
27.534339975471816,0.7876067698594428,0,0
25.32938159862681,0.5758959642956151,0,0
23.533023989242288,0.6445070889718598,0,0
23.50369204484972,0.8108847608812347,0,0
20.602271117895448,0.6834847245422241,0,0
21.866929793618173,0.48902004310185143,0,0
20.944778057705435,0.7364817270586563,0,0
23.342447844868488,0.48254501951532863,0,0
17.508665021334167,0.7630530427042702,0,0
20.070604258704606,0.6903611017275195,0,0
26.47912186527442,0.5992378104310819,0,0
18.489268299934636,0.7312372385960914,0,0
25.685536563621163,0.7903997791146878,0,0
26.08467881705141,0.6165472182049716,0,0
15.873644310894107,0.624837109396276,0,0
25.277275311062112,0.7411845059072041,0,0
20.310814729298002,0.6663452232594146,0,0
24.735798874013987,0.7392709199812614,0,0
17.239341792681977,0.6536728684308822,0,0
