PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
15.07056852576832,0.11838493780894521,0,0
10.099195272535512,0.09279025650210242,0,0
7.556683866848171,0.06955436146901159,0,0
14.842405043656841,0.1682462654538616,0,0
9.982965095634665,0.0699870850647351,0,0
17.353283878872766,0.1748343772704026,0,0
10.867781652555788,0.0782801354531365,0,0
14.908753551186887,0.07537119081305083,0,0
12.85217279320846,0.11329934977479217,0,0
11.22960728395633,0.06436471908207493,0,0
8.221828328305858,0.08051398503896871,0,0
13.854959151219859,0.08557532823988108,0,0
14.791666145010598,0.10368765734916086,0,0
12.842288475906987,0.09631447108644563,0,0
13.077644835222513,0.09403732154629448,0,0
13.858595468999102,0.1013724354982088,0,0
16.988862238332327,0.11626462822968396,0,0
11.787987152847759,0.061404024898009335,0,0
9.806783307116001,0.05792289606855349,0,0
14.104547352696974,0.11967111078080354,0,0
12.7401336478927,0.09328117524093606,0,0
12.871993538176458,0.13597570384611526,0,0
11.629842589438265,0.052111273190805496,0,0
15.06122111876113,0.07608257704064804,0,0
12.915216442328406,0.112871029002575,0,0
14.013697652866174,0.15108033413400065,0,0
12.661550843534148,0.055444273117290305,0,0
8.430184421837065,0.07836707616492879,0,0
17.51133985891005,0.15849412166512133,0,0
15.067864545606806,0.056587212333755244,0,0
15.023154234620703,0.046493035305532615,0,0
10.950142560118694,0.07557268237513064,0,0
13.630393807914183,0.1290342066701222,0,0
17.992240453524435,0.11565705516616583,0,0
9.277736988885593,0.04616228364853317,0,0
15.2617858259142,0.14519251843960065,0,0
12.030875373790373,0.11229858870799643,0,0
17.517949135968014,0.1822892791874647,0,0
17.80111474915079,0.10505528543000693,0,0
9.800364026977919,0.043957787862342335,0,0
10.930411624705076,0.027931961329264853,0,0
9.09227434551696,0.06062035594059075,0,0
12.235410584824201,0.07690265641390438,0,0
12.939736014863072,0.0665190129566467,0,0
14.164872269935387,0.1571303485402291,0,0
16.40426297520612,0.0991016488511578,0,0
7.687024697009058,0.047673191941501526,0,0
11.512197238762507,0.07512319998672401,0,0
14.3733231909933,0.09272173661451627,0,0
14.750428468408137,0.10561937322501787,0,0
